"Issues ID","Test ID","Best Practice ID","Date Added","Response ID","Document ID","URL Tested","Project ID","Project Name","Certainty","Priority","Line No.","Column No.","Issue Title","Issue Description","Error Snippet","Issue Signature","Viewport Location","Xpath","Standards","Reference"
"8542f35a18f81f1749acefb015f9fdba",31,113,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,26,0,"This link uses an invalid hypertext reference.","This link's `href` attribute is not properly constructed. To be accessible to assistive technology as navigation tools, a hypertext link must have a valid `href` attribute. An empty `href` attribute does not provide a valid navigation target and is inaccessible. Ensure that links have valid `href` attributes.","<a href=""#"">Seguir leyendo...</a>","af030cf53a707882410510087291c7e1","{""top-left"":{""x"":8,""y"":661.1875},""bottom-right"":{""x"":115,""y"":678.1875},""height"":17,""width"":107}","/html/body/div[1]/div[3]/div[2]/p[3]/a[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 4.1.2 Name, Role, Value","https://tenon.io/bestpractice.php?bpID=113&tID=31"
"857509e26fd1a97c0660cae62ec6a6e1",31,113,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,26,0,"This link uses an invalid hypertext reference.","This link's `href` attribute is not properly constructed. To be accessible to assistive technology as navigation tools, a hypertext link must have a valid `href` attribute. An empty `href` attribute does not provide a valid navigation target and is inaccessible. Ensure that links have valid `href` attributes.","<a href=""#"">Seguir leyendo...</a>","a214b36009df0c63f6884458c398d8e3","{""top-left"":{""x"":8,""y"":918},""bottom-right"":{""x"":115,""y"":935},""height"":17,""width"":107}","/html/body/div[1]/div[4]/div[1]/div[1]/p[4]/a[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 4.1.2 Name, Role, Value","https://tenon.io/bestpractice.php?bpID=113&tID=31"
"f480be59067f8688ac40862ea5e4d019",31,113,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,31,475,"This link uses an invalid hypertext reference.","This link's `href` attribute is not properly constructed. To be accessible to assistive technology as navigation tools, a hypertext link must have a valid `href` attribute. An empty `href` attribute does not provide a valid navigation target and is inaccessible. Ensure that links have valid `href` attributes.","<a href=""#"">Seguir leyendo...</a>","437ce6ea77e062d2d4b20af29ab0bf0c","{""top-left"":{""x"":8,""y"":1174.8125},""bottom-right"":{""x"":115,""y"":1191.8125},""height"":17,""width"":107}","/html/body/div[1]/div[4]/div[1]/div[2]/p[4]/a[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 4.1.2 Name, Role, Value","https://tenon.io/bestpractice.php?bpID=113&tID=31"
"b5e564eb79bcbe8f8146b973f43ae9e8",31,113,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,32,466,"This link uses an invalid hypertext reference.","This link's `href` attribute is not properly constructed. To be accessible to assistive technology as navigation tools, a hypertext link must have a valid `href` attribute. An empty `href` attribute does not provide a valid navigation target and is inaccessible. Ensure that links have valid `href` attributes.","<a href=""#"">Seguir leyendo...</a>","540f46e7c73d1ba76ed9f7032c6e070c","{""top-left"":{""x"":8,""y"":1293.625},""bottom-right"":{""x"":115,""y"":1310.625},""height"":17,""width"":107}","/html/body/div[1]/div[4]/div[2]/p[2]/a[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 4.1.2 Name, Role, Value","https://tenon.io/bestpractice.php?bpID=113&tID=31"
"bc72c8fcd0833442990b50560d295023",31,113,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,33,0,"This link uses an invalid hypertext reference.","This link's `href` attribute is not properly constructed. To be accessible to assistive technology as navigation tools, a hypertext link must have a valid `href` attribute. An empty `href` attribute does not provide a valid navigation target and is inaccessible. Ensure that links have valid `href` attributes.","<a href=""#"">Seguir leyendo...</a>","505ddf59089289574db5d288cf8d06e0","{""top-left"":{""x"":8,""y"":1412.4375},""bottom-right"":{""x"":115,""y"":1429.4375},""height"":17,""width"":107}","/html/body/div[1]/div[4]/div[2]/p[4]/a[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 4.1.2 Name, Role, Value","https://tenon.io/bestpractice.php?bpID=113&tID=31"
"be65497f59e23fd3924319c37feee7fe",31,113,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,33,0,"This link uses an invalid hypertext reference.","This link's `href` attribute is not properly constructed. To be accessible to assistive technology as navigation tools, a hypertext link must have a valid `href` attribute. An empty `href` attribute does not provide a valid navigation target and is inaccessible. Ensure that links have valid `href` attributes.","<a href=""#"">Nulla</a>","12963583c2933e515cd6cceb01b63579","{""top-left"":{""x"":8,""y"":1446.4375},""bottom-right"":{""x"":43,""y"":1463.4375},""height"":17,""width"":35}","/html/body/div[1]/div[6]/span[1]/a[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 4.1.2 Name, Role, Value","https://tenon.io/bestpractice.php?bpID=113&tID=31"
"367ac711d0858e0f47dba1056c35c9e2",31,113,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,38,177,"This link uses an invalid hypertext reference.","This link's `href` attribute is not properly constructed. To be accessible to assistive technology as navigation tools, a hypertext link must have a valid `href` attribute. An empty `href` attribute does not provide a valid navigation target and is inaccessible. Ensure that links have valid `href` attributes.","<a href=""#"">Pharetra</a>","614d903283dc8b68dec9ec8f0853983a","{""top-left"":{""x"":54,""y"":1446.4375},""bottom-right"":{""x"":106,""y"":1463.4375},""height"":17,""width"":52}","/html/body/div[1]/div[6]/span[1]/a[2]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 4.1.2 Name, Role, Value","https://tenon.io/bestpractice.php?bpID=113&tID=31"
"20e43f43098a56d0dd7586a2572713cd",31,113,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,43,2,"This link uses an invalid hypertext reference.","This link's `href` attribute is not properly constructed. To be accessible to assistive technology as navigation tools, a hypertext link must have a valid `href` attribute. An empty `href` attribute does not provide a valid navigation target and is inaccessible. Ensure that links have valid `href` attributes.","<a href=""#"">Luctus</a>","3d74a4ac85cc7ec551a0e574c00f626b","{""top-left"":{""x"":117,""y"":1446.4375},""bottom-right"":{""x"":160,""y"":1463.4375},""height"":17,""width"":43}","/html/body/div[1]/div[6]/span[1]/a[3]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 4.1.2 Name, Role, Value","https://tenon.io/bestpractice.php?bpID=113&tID=31"
"9d137fe82bd425d946b5fb7b664d0daf",31,113,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,1182,5796,"This link uses an invalid hypertext reference.","This link's `href` attribute is not properly constructed. To be accessible to assistive technology as navigation tools, a hypertext link must have a valid `href` attribute. An empty `href` attribute does not provide a valid navigation target and is inaccessible. Ensure that links have valid `href` attributes.","<a href=""#"">Ipsum</a>","dccfd065278bfe3112137c89854106e9","{""top-left"":{""x"":171,""y"":1446.4375},""bottom-right"":{""x"":210,""y"":1463.4375},""height"":17,""width"":39}","/html/body/div[1]/div[6]/span[1]/a[4]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 4.1.2 Name, Role, Value","https://tenon.io/bestpractice.php?bpID=113&tID=31"
"420fbf3cc752c8f99a81ad89496afd19",31,113,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,1187,0,"This link uses an invalid hypertext reference.","This link's `href` attribute is not properly constructed. To be accessible to assistive technology as navigation tools, a hypertext link must have a valid `href` attribute. An empty `href` attribute does not provide a valid navigation target and is inaccessible. Ensure that links have valid `href` attributes.","<a href=""#"">Proin</a>","b6ab8d3cad36e86c52213c9bf0c0961c","{""top-left"":{""x"":221,""y"":1446.4375},""bottom-right"":{""x"":255,""y"":1463.4375},""height"":17,""width"":34}","/html/body/div[1]/div[6]/span[1]/a[5]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 4.1.2 Name, Role, Value","https://tenon.io/bestpractice.php?bpID=113&tID=31"
"704722fa605353f7729c9ee515a9865a",31,113,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,1187,0,"This link uses an invalid hypertext reference.","This link's `href` attribute is not properly constructed. To be accessible to assistive technology as navigation tools, a hypertext link must have a valid `href` attribute. An empty `href` attribute does not provide a valid navigation target and is inaccessible. Ensure that links have valid `href` attributes.","<a href=""#"">Placerat</a>","d218149fbf34aaac095b87c85ffd85ca","{""top-left"":{""x"":266,""y"":1446.4375},""bottom-right"":{""x"":316,""y"":1463.4375},""height"":17,""width"":50}","/html/body/div[1]/div[6]/span[1]/a[6]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 4.1.2 Name, Role, Value","https://tenon.io/bestpractice.php?bpID=113&tID=31"
"f522b0609079e9783a22e47d8fe80de4",155,143,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",60,100,2188,60,"These headings are not structured in a hierarchical manner.","The heading structure of this page does not effectively communicate the structure of the content on it. Heading elements provide important benefits: they act as wayfinding cues for in-page navigation, they contribute to page content summaries, and they provide context to the content below them. To do so effectively, headings should follow the `<h1>` to `<h6>` hierarchy and they should not skip levels. Restructure the document's heading order so it uses a clear, ordered, and intuitive hierarchy. Ensure there are no gaps between each numbered heading level and the next.","<body>\n<!-- Contenedor -->\n<div id=""contenedor"">\n\n\t<!-- Cabecera -->\n\t<div id=""cabecera"">\n\t\t<div id=""logo"">\n\t\t\t<h1><span>LOGOTIPO</span></h1>\n\t\t</div>\n\n\t\t<div id=""buscador"">\n\t\t\t<f","402b9a151614d93556ab1f1a135e6fa5","{""top-left"":{""x"":0,""y"":13.4375},""bottom-right"":{""x"":1008,""y"":1456.4375},""height"":1443,""width"":1008}","/html/body","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships,Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 2.4.10 Section Headings","https://tenon.io/bestpractice.php?bpID=143&tID=155"
"4a090abe75e49f25dce9c8d0426ab4fe",152,211,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,88,8,0,"This actionable element is smaller than the minimum required size.","This actionable element is smaller than the stated minimum defined by all mobile platform developer guides. Minimum sizes for actionable elements ensure that those elements can be operated by people with vision, motor and cognitive disabilities. Even if this system is not explicitly intended for mobile use, it should be enlarged with CSS to meet minimu requirements and improve usability for users with vision, motor and cognitive disabilities.","<a href=""#"">Sit</a>","5d2fa6defff0d33a203a05b22a0997a5","{""top-left"":{""x"":48,""y"":170.875},""bottom-right"":{""x"":65,""y"":187.875},""height"":17,""width"":17}","/html/body/div[1]/div[2]/ul[1]/li[4]/a[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.5 Images of Text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 3.2.4 Consistent Identification,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 2.5.5 Target Size","https://tenon.io/bestpractice.php?bpID=211&tID=152"
"09d275bd862645ecc4dab4a4cbc8fe57",152,211,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,88,9,0,"This actionable element is smaller than the minimum required size.","This actionable element is smaller than the stated minimum defined by all mobile platform developer guides. Minimum sizes for actionable elements ensure that those elements can be operated by people with vision, motor and cognitive disabilities. Even if this system is not explicitly intended for mobile use, it should be enlarged with CSS to meet minimu requirements and improve usability for users with vision, motor and cognitive disabilities.","<a href=""#"">Amet</a>","5e444a6e56ab0873d8610f22f4ce4831","{""top-left"":{""x"":48,""y"":188.875},""bottom-right"":{""x"":83,""y"":205.875},""height"":17,""width"":35}","/html/body/div[1]/div[2]/ul[1]/li[5]/a[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.5 Images of Text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 3.2.4 Consistent Identification,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 2.5.5 Target Size","https://tenon.io/bestpractice.php?bpID=211&tID=152"
"b0a44edaa647d9d663e9f210c131095f",272,211,"2020-02-19T15:25:13.970Z","8c17afb011e2e120f6fa0b9a18d02463","4F59CFAF-0ABB-EF08-9810-43FA01FC","https://tenon.io/api/file.php?docID=4F59CFAF-0ABB-EF08-9810-43FA01FC&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,33,0,"Overlapping text found","This page contains overlapping text. Text that overlaps with other text is difficult or impossible to read for many users, especially users with low vision or cognitive disabilities. Adjust the CSS for the overlapping text so that the text no longer overlaps.","<a href=""#"">Nulla</a>","3ec40e75d3a29cf4c71c351953a78ec5","{""top-left"":{""x"":8,""y"":1446.4375},""bottom-right"":{""x"":43,""y"":1463.4375},""height"":17,""width"":35}","/html/body/div[1]/div[6]/span[1]/a[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.5 Images of Text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 3.2.4 Consistent Identification,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 2.5.5 Target Size","https://tenon.io/bestpractice.php?bpID=211&tID=272"
