"Issues ID","Test ID","Best Practice ID","Date Added","Response ID","Document ID","URL Tested","Project ID","Project Name","Certainty","Priority","Line No.","Column No.","Issue Title","Issue Description","Error Snippet","Issue Signature","Viewport Location","Xpath","Standards","Reference"
"9a9eb6d8d54fab24935b1f35d8af2774",155,143,"2020-02-19T15:35:58.717Z","c770f8667f0a3e6f7cddfb1926f17b2f","41ED5A83-0475-BA09-F5B5-6023DB28","https://tenon.io/api/file.php?docID=41ED5A83-0475-BA09-F5B5-6023DB28&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",60,100,2459,60,"These headings are not structured in a hierarchical manner.","The heading structure of this page does not effectively communicate the structure of the content on it. Heading elements provide important benefits: they act as wayfinding cues for in-page navigation, they contribute to page content summaries, and they provide context to the content below them. To do so effectively, headings should follow the `<h1>` to `<h6>` hierarchy and they should not skip levels. Restructure the document's heading order so it uses a clear, ordered, and intuitive hierarchy. Ensure there are no gaps between each numbered heading level and the next.","<body>\n<!-- Contenedor -->\n<div id=""contenedor"">\n\n\t<!-- Cabecera -->\n\t<div id=""cabecera"">\n\t\t<div id=""logo"">\n                    <h1><span style=""visibility: "">LOGOTIPO</span></h1>\n\t\t</div>","402b9a151614d93556ab1f1a135e6fa5","{""top-left"":{""x"":0,""y"":0},""bottom-right"":{""x"":1008,""y"":1385.95},""height"":1385.95,""width"":1008}","/html/body","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships,Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 2.4.10 Section Headings","https://tenon.io/bestpractice.php?bpID=143&tID=155"
"7ba746e1bdb8a108048f0da53a6cce40",272,211,"2020-02-19T15:35:58.717Z","c770f8667f0a3e6f7cddfb1926f17b2f","41ED5A83-0475-BA09-F5B5-6023DB28","https://tenon.io/api/file.php?docID=41ED5A83-0475-BA09-F5B5-6023DB28&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,6033,7,"Overlapping text found","This page contains overlapping text. Text that overlaps with other text is difficult or impossible to read for many users, especially users with low vision or cognitive disabilities. Adjust the CSS for the overlapping text so that the text no longer overlaps.","<span class=""fecha"">dd/mm/aaaa</span>","0434ebc58c51f6bd7816496f2cfb5486","{""top-left"":{""x"":69.46875,""y"":217.59375},""bottom-right"":{""x"":235.46875,""y"":246.59375},""height"":29,""width"":166}","/html/body/div[1]/div[3]/div[1]/p[1]/span[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.5 Images of Text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 3.2.4 Consistent Identification,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 2.5.5 Target Size","https://tenon.io/bestpractice.php?bpID=211&tID=272"
"ea1de44ce078deff8188fed4da92cfd5",272,211,"2020-02-19T15:35:58.717Z","c770f8667f0a3e6f7cddfb1926f17b2f","41ED5A83-0475-BA09-F5B5-6023DB28","https://tenon.io/api/file.php?docID=41ED5A83-0475-BA09-F5B5-6023DB28&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,6034,7,"Overlapping text found","This page contains overlapping text. Text that overlaps with other text is difficult or impossible to read for many users, especially users with low vision or cognitive disabilities. Adjust the CSS for the overlapping text so that the text no longer overlaps.","<span class=""fecha"">dd/mm/aaaa</span>","217bebde75abe4fa7f26e03600385f39","{""top-left"":{""x"":69.46875,""y"":291.59375},""bottom-right"":{""x"":235.46875,""y"":320.59375},""height"":29,""width"":166}","/html/body/div[1]/div[3]/div[1]/p[2]/span[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.5 Images of Text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 3.2.4 Consistent Identification,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 2.5.5 Target Size","https://tenon.io/bestpractice.php?bpID=211&tID=272"
"b0717723842c2a88c5b94a3806ff2fa4",272,211,"2020-02-19T15:35:58.717Z","c770f8667f0a3e6f7cddfb1926f17b2f","41ED5A83-0475-BA09-F5B5-6023DB28","https://tenon.io/api/file.php?docID=41ED5A83-0475-BA09-F5B5-6023DB28&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,6035,7,"Overlapping text found","This page contains overlapping text. Text that overlaps with other text is difficult or impossible to read for many users, especially users with low vision or cognitive disabilities. Adjust the CSS for the overlapping text so that the text no longer overlaps.","<span class=""fecha"">dd/mm/aaaa</span>","5052858547146add9b36b8419f008cb5","{""top-left"":{""x"":69.46875,""y"":365.59375},""bottom-right"":{""x"":235.46875,""y"":394.59375},""height"":29,""width"":166}","/html/body/div[1]/div[3]/div[1]/p[3]/span[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.5 Images of Text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 3.2.4 Consistent Identification,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 2.5.5 Target Size","https://tenon.io/bestpractice.php?bpID=211&tID=272"
"d2452558595fdbde829ddb2f5be6d9c7",272,211,"2020-02-19T15:35:58.717Z","c770f8667f0a3e6f7cddfb1926f17b2f","41ED5A83-0475-BA09-F5B5-6023DB28","https://tenon.io/api/file.php?docID=41ED5A83-0475-BA09-F5B5-6023DB28&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,6036,7,"Overlapping text found","This page contains overlapping text. Text that overlaps with other text is difficult or impossible to read for many users, especially users with low vision or cognitive disabilities. Adjust the CSS for the overlapping text so that the text no longer overlaps.","<span class=""fecha"">dd/mm/aaaa</span>","fc4ebd00020cd736c2adf42e82d441ea","{""top-left"":{""x"":69.46875,""y"":476.59375},""bottom-right"":{""x"":235.46875,""y"":505.59375},""height"":29,""width"":166}","/html/body/div[1]/div[3]/div[1]/p[4]/span[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.5 Images of Text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 3.2.4 Consistent Identification,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 2.5.5 Target Size","https://tenon.io/bestpractice.php?bpID=211&tID=272"
"91b40c1ff5947083c4a628dd710ce782",272,211,"2020-02-19T15:35:58.717Z","c770f8667f0a3e6f7cddfb1926f17b2f","41ED5A83-0475-BA09-F5B5-6023DB28","https://tenon.io/api/file.php?docID=41ED5A83-0475-BA09-F5B5-6023DB28&store","A145DAFE-531D-A241-EE61-12CC30EC","Still to come!",100,100,6037,7,"Overlapping text found","This page contains overlapping text. Text that overlaps with other text is difficult or impossible to read for many users, especially users with low vision or cognitive disabilities. Adjust the CSS for the overlapping text so that the text no longer overlaps.","<span class=""fecha"">dd/mm/aaaa</span>","82d406a952b1e5e85180e9b9512c208e","{""top-left"":{""x"":69.46875,""y"":587.59375},""bottom-right"":{""x"":235.46875,""y"":616.59375},""height"":29,""width"":166}","/html/body/div[1]/div[3]/div[1]/p[5]/span[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.5 Images of Text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 3.2.4 Consistent Identification,Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text,Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 2.5.5 Target Size","https://tenon.io/bestpractice.php?bpID=211&tID=272"
